800000.0,11.0
800000.0,22.0
800000.0,22.0
800000.0,21.0
800000.0,19.0
800000.0,12.0
800000.0,19.0
800000.0,16.0
800000.0,10.0
800000.0,14.0
800000.0,26.0
800000.0,26.0
800000.0,17.0
800000.0,13.0
800000.0,22.0
800000.0,23.0
800000.0,7.0
800000.0,43.0
800000.0,16.0
800000.0,24.0
800000.0,10.0
800000.0,9.0
800000.0,19.0
800000.0,12.0
800000.0,15.0
800000.0,16.0
800000.0,25.0
800000.0,20.0
800000.0,6.0
800000.0,16.0
800000.0,11.0
800000.0,18.0
800000.0,13.0
800000.0,7.0
800000.0,11.0
800000.0,13.0
800000.0,22.0
800000.0,26.0
800000.0,25.0
800000.0,24.0
800000.0,14.0
800000.0,17.0
800000.0,14.0
800000.0,8.0
800000.0,14.0
800000.0,22.0
800000.0,9.0
800000.0,21.0
800000.0,12.0
800000.0,22.0
800000.0,8.0
800000.0,26.0
800000.0,3.0
800000.0,15.0
800000.0,16.0
800000.0,33.0
800000.0,15.0
800000.0,14.0
800000.0,32.0
800000.0,5.0
800000.0,22.0
800000.0,19.0
800000.0,22.0
800000.0,17.0
800000.0,22.0
800000.0,21.0
800000.0,17.0
800000.0,16.0
800000.0,12.0
800000.0,11.0
800000.0,15.0
800000.0,14.0
800000.0,47.0
800000.0,16.0
800000.0,22.0
800000.0,29.0
800000.0,12.0
800000.0,22.0
800000.0,8.0
800000.0,17.0
800000.0,24.0
800000.0,15.0
800000.0,6.0
800000.0,24.0
800000.0,26.0
800000.0,14.0
800000.0,14.0
800000.0,10.0
800000.0,13.0
800000.0,19.0
800000.0,17.0
800000.0,6.0
800000.0,21.0
800000.0,13.0
800000.0,20.0
800000.0,20.0
800000.0,12.0
800000.0,17.0
800000.0,11.0
800000.0,19.0
800000.0,21.0
800000.0,33.0
800000.0,24.0
800000.0,23.0
800000.0,25.0
800000.0,13.0
800000.0,28.0
800000.0,16.0
800000.0,10.0
800000.0,15.0
800000.0,17.0
800000.0,7.0
800000.0,10.0
800000.0,14.0
800000.0,18.0
800000.0,15.0
800000.0,18.0
800000.0,13.0
800000.0,24.0
800000.0,34.0
800000.0,10.0
800000.0,17.0
800000.0,28.0
800000.0,22.0
800000.0,24.0
800000.0,22.0
800000.0,24.0
800000.0,14.0
800000.0,20.0
800000.0,22.0
800000.0,26.0
800000.0,21.0
800000.0,15.0
800000.0,18.0
800000.0,24.0
800000.0,11.0
800000.0,18.0
800000.0,19.0
800000.0,26.0
800000.0,22.0
800000.0,8.0
800000.0,12.0
800000.0,18.0
800000.0,77.0
800000.0,15.0
800000.0,11.0
800000.0,17.0
800000.0,18.0
800000.0,18.0
800000.0,27.0
800000.0,11.0
800000.0,10.0
800000.0,19.0
800000.0,11.0
800000.0,7.0
800000.0,5.0
800000.0,11.0
800000.0,20.0
800000.0,15.0
800000.0,17.0
800000.0,16.0
800000.0,19.0
800000.0,32.0
800000.0,22.0
800000.0,32.0
800000.0,21.0
800000.0,15.0
800000.0,16.0
800000.0,9.0
800000.0,9.0
800000.0,14.0
800000.0,21.0
800000.0,22.0
800000.0,17.0
800000.0,23.0
800000.0,22.0
800000.0,10.0
800000.0,13.0
800000.0,11.0
800000.0,10.0
800000.0,18.0
800000.0,30.0
800000.0,21.0
800000.0,16.0
800000.0,16.0
800000.0,12.0
800000.0,6.0
800000.0,12.0
800000.0,10.0
800000.0,21.0
800000.0,22.0
800000.0,16.0
800000.0,15.0
800000.0,24.0
800000.0,12.0
800000.0,16.0
800000.0,21.0
800000.0,16.0
800000.0,24.0
800000.0,23.0
800000.0,20.0
800000.0,11.0
800000.0,12.0
800000.0,20.0
800000.0,21.0
800000.0,21.0
800000.0,19.0
800000.0,19.0
800000.0,21.0
800000.0,15.0
800000.0,11.0
800000.0,14.0
800000.0,23.0
800000.0,16.0
800000.0,17.0
800000.0,17.0
800000.0,12.0
800000.0,17.0
800000.0,19.0
800000.0,37.0
800000.0,10.0
800000.0,21.0
800000.0,19.0
800000.0,21.0
800000.0,16.0
800000.0,10.0
800000.0,9.0
800000.0,20.0
800000.0,32.0
800000.0,7.0
800000.0,19.0
800000.0,22.0
800000.0,22.0
800000.0,5.0
800000.0,20.0
800000.0,13.0
800000.0,20.0
800000.0,29.0
800000.0,23.0
800000.0,37.0
800000.0,9.0
800000.0,27.0
800000.0,21.0
800000.0,12.0
800000.0,20.0
800000.0,18.0
800000.0,21.0
800000.0,28.0
800000.0,14.0
800000.0,25.0
800000.0,20.0
800000.0,16.0
800000.0,17.0
800000.0,18.0
800000.0,10.0
800000.0,22.0
800000.0,22.0
800000.0,17.0
800000.0,22.0
800000.0,10.0
800000.0,27.0
800000.0,28.0
800000.0,16.0
800000.0,9.0
800000.0,35.0
800000.0,20.0
800000.0,22.0
800000.0,22.0
800000.0,20.0
800000.0,13.0
800000.0,18.0
800000.0,27.0
800000.0,16.0
800000.0,10.0
800000.0,8.0
800000.0,14.0
800000.0,13.0
800000.0,9.0
800000.0,11.0
800000.0,29.0
800000.0,23.0
800000.0,12.0
800000.0,36.0
800000.0,58.0
800000.0,21.0
800000.0,20.0
800000.0,10.0
800000.0,18.0
800000.0,39.0
800000.0,33.0
800000.0,15.0
800000.0,21.0
800000.0,20.0
800000.0,17.0
800000.0,9.0
800000.0,12.0
800000.0,20.0
800000.0,15.0
800000.0,10.0
800000.0,22.0
800000.0,14.0
800000.0,13.0
800000.0,27.0
800000.0,40.0
800000.0,20.0
800000.0,23.0
800000.0,12.0
800000.0,21.0
800000.0,10.0
800000.0,18.0
800000.0,18.0
800000.0,4.0
800000.0,30.0
800000.0,20.0
800000.0,17.0
800000.0,12.0
800000.0,12.0
800000.0,8.0
800000.0,20.0
800000.0,17.0
800000.0,16.0
800000.0,62.0
800000.0,16.0
800000.0,15.0
800000.0,9.0
800000.0,20.0
800000.0,17.0
800000.0,11.0
800000.0,6.0
800000.0,9.0
800000.0,24.0
800000.0,16.0
800000.0,26.0
800000.0,17.0
800000.0,9.0
800000.0,14.0
800000.0,14.0
800000.0,24.0
800000.0,11.0
800000.0,9.0
800000.0,9.0
800000.0,26.0
800000.0,16.0
800000.0,20.0
800000.0,12.0
800000.0,17.0
800000.0,9.0
800000.0,18.0
800000.0,24.0
800000.0,24.0
800000.0,23.0
800000.0,21.0
800000.0,13.0
800000.0,11.0
800000.0,12.0
800000.0,11.0
800000.0,13.0
800000.0,25.0
800000.0,29.0
800000.0,17.0
800000.0,11.0
800000.0,15.0
800000.0,26.0
800000.0,28.0
800000.0,23.0
800000.0,25.0
800000.0,15.0
800000.0,21.0
800000.0,19.0
800000.0,9.0
800000.0,15.0
800000.0,11.0
800000.0,26.0
800000.0,9.0
800000.0,10.0
800000.0,10.0
800000.0,14.0
800000.0,15.0
800000.0,22.0
800000.0,21.0
800000.0,18.0
800000.0,7.0
800000.0,19.0
800000.0,17.0
800000.0,15.0
800000.0,25.0
800000.0,15.0
800000.0,34.0
800000.0,17.0
800000.0,23.0
800000.0,22.0
800000.0,16.0
800000.0,36.0
800000.0,24.0
800000.0,6.0
800000.0,22.0
800000.0,21.0
800000.0,12.0
800000.0,21.0
800000.0,20.0
800000.0,37.0
800000.0,23.0
800000.0,16.0
800000.0,23.0
800000.0,20.0
800000.0,21.0
800000.0,12.0
800000.0,23.0
800000.0,18.0
800000.0,25.0
800000.0,23.0
800000.0,22.0
800000.0,20.0
800000.0,18.0
800000.0,27.0
800000.0,18.0
800000.0,48.0
800000.0,27.0
800000.0,18.0
800000.0,22.0
800000.0,17.0
800000.0,12.0
800000.0,10.0
800000.0,20.0
800000.0,19.0
800000.0,35.0
800000.0,18.0
800000.0,12.0
800000.0,11.0
800000.0,22.0
800000.0,23.0
800000.0,30.0
800000.0,13.0
800000.0,10.0
800000.0,10.0
800000.0,22.0
800000.0,17.0
800000.0,8.0
800000.0,11.0
800000.0,11.0
800000.0,27.0
800000.0,22.0
800000.0,14.0
800000.0,22.0
