800000.0,24.0
800000.0,56.0
800000.0,32.0
800000.0,35.0
800000.0,23.0
800000.0,23.0
800000.0,27.0
800000.0,35.0
800000.0,12.0
800000.0,23.0
800000.0,16.0
800000.0,24.0
800000.0,54.0
800000.0,26.0
800000.0,16.0
800000.0,18.0
800000.0,33.0
800000.0,23.0
800000.0,22.0
800000.0,12.0
800000.0,27.0
800000.0,23.0
800000.0,22.0
800000.0,22.0
800000.0,22.0
800000.0,15.0
800000.0,25.0
800000.0,31.0
800000.0,18.0
800000.0,87.0
800000.0,23.0
800000.0,22.0
800000.0,21.0
800000.0,36.0
800000.0,11.0
800000.0,20.0
800000.0,24.0
800000.0,27.0
800000.0,24.0
800000.0,32.0
800000.0,35.0
800000.0,88.0
800000.0,25.0
800000.0,23.0
800000.0,23.0
800000.0,43.0
800000.0,61.0
800000.0,22.0
800000.0,23.0
800000.0,23.0
800000.0,35.0
800000.0,20.0
800000.0,43.0
800000.0,22.0
800000.0,18.0
800000.0,22.0
800000.0,17.0
800000.0,18.0
800000.0,44.0
800000.0,24.0
800000.0,24.0
800000.0,27.0
800000.0,23.0
800000.0,27.0
800000.0,20.0
800000.0,47.0
800000.0,23.0
800000.0,23.0
800000.0,25.0
800000.0,24.0
800000.0,23.0
800000.0,25.0
800000.0,20.0
800000.0,23.0
800000.0,31.0
800000.0,42.0
800000.0,26.0
800000.0,16.0
800000.0,22.0
800000.0,36.0
800000.0,22.0
800000.0,54.0
800000.0,23.0
800000.0,32.0
800000.0,24.0
800000.0,28.0
800000.0,24.0
800000.0,21.0
800000.0,24.0
800000.0,37.0
800000.0,18.0
800000.0,39.0
800000.0,23.0
800000.0,23.0
800000.0,33.0
800000.0,25.0
800000.0,46.0
800000.0,47.0
800000.0,21.0
800000.0,23.0
800000.0,23.0
800000.0,24.0
800000.0,70.0
800000.0,43.0
800000.0,29.0
800000.0,24.0
800000.0,25.0
800000.0,22.0
800000.0,24.0
800000.0,32.0
800000.0,64.0
800000.0,17.0
800000.0,51.0
800000.0,24.0
800000.0,19.0
800000.0,22.0
800000.0,23.0
800000.0,53.0
800000.0,22.0
800000.0,23.0
800000.0,30.0
800000.0,28.0
800000.0,41.0
800000.0,24.0
800000.0,39.0
800000.0,36.0
800000.0,42.0
800000.0,24.0
800000.0,38.0
800000.0,22.0
800000.0,40.0
800000.0,23.0
800000.0,21.0
800000.0,19.0
800000.0,23.0
800000.0,30.0
800000.0,23.0
800000.0,22.0
800000.0,25.0
800000.0,25.0
800000.0,24.0
800000.0,31.0
800000.0,26.0
800000.0,41.0
800000.0,42.0
800000.0,22.0
800000.0,36.0
800000.0,23.0
800000.0,35.0
800000.0,23.0
800000.0,22.0
800000.0,28.0
800000.0,37.0
800000.0,28.0
800000.0,24.0
800000.0,31.0
800000.0,33.0
800000.0,34.0
800000.0,23.0
800000.0,22.0
800000.0,33.0
800000.0,37.0
800000.0,24.0
800000.0,132.0
800000.0,29.0
800000.0,45.0
800000.0,24.0
800000.0,28.0
800000.0,22.0
800000.0,20.0
800000.0,34.0
800000.0,19.0
800000.0,23.0
800000.0,22.0
800000.0,25.0
800000.0,23.0
800000.0,27.0
800000.0,25.0
800000.0,23.0
800000.0,34.0
800000.0,22.0
800000.0,56.0
800000.0,22.0
800000.0,58.0
800000.0,21.0
800000.0,23.0
800000.0,25.0
800000.0,24.0
800000.0,18.0
800000.0,22.0
800000.0,21.0
800000.0,23.0
800000.0,30.0
800000.0,28.0
800000.0,21.0
800000.0,22.0
800000.0,25.0
800000.0,25.0
800000.0,22.0
800000.0,17.0
800000.0,22.0
800000.0,20.0
800000.0,39.0
800000.0,31.0
800000.0,19.0
800000.0,24.0
800000.0,22.0
800000.0,23.0
800000.0,31.0
800000.0,37.0
800000.0,52.0
800000.0,24.0
800000.0,30.0
800000.0,27.0
800000.0,43.0
800000.0,22.0
800000.0,46.0
800000.0,23.0
800000.0,23.0
800000.0,26.0
800000.0,23.0
800000.0,23.0
800000.0,25.0
800000.0,30.0
800000.0,29.0
800000.0,27.0
800000.0,50.0
800000.0,53.0
800000.0,34.0
800000.0,23.0
800000.0,64.0
800000.0,22.0
800000.0,39.0
800000.0,23.0
800000.0,24.0
800000.0,33.0
800000.0,24.0
800000.0,30.0
800000.0,34.0
800000.0,64.0
800000.0,31.0
800000.0,22.0
800000.0,25.0
800000.0,23.0
800000.0,54.0
800000.0,23.0
800000.0,23.0
800000.0,22.0
800000.0,22.0
800000.0,23.0
800000.0,26.0
800000.0,23.0
800000.0,31.0
800000.0,23.0
800000.0,15.0
800000.0,36.0
800000.0,102.0
800000.0,30.0
800000.0,20.0
800000.0,75.0
800000.0,25.0
800000.0,40.0
800000.0,29.0
800000.0,22.0
800000.0,25.0
800000.0,32.0
800000.0,13.0
800000.0,38.0
800000.0,46.0
800000.0,17.0
800000.0,23.0
800000.0,23.0
800000.0,26.0
800000.0,35.0
800000.0,19.0
800000.0,23.0
800000.0,21.0
800000.0,50.0
800000.0,23.0
800000.0,28.0
800000.0,27.0
800000.0,22.0
800000.0,32.0
800000.0,22.0
800000.0,24.0
800000.0,24.0
800000.0,25.0
800000.0,47.0
800000.0,20.0
800000.0,25.0
800000.0,22.0
800000.0,22.0
800000.0,22.0
800000.0,22.0
800000.0,21.0
800000.0,23.0
800000.0,51.0
800000.0,22.0
800000.0,24.0
800000.0,23.0
800000.0,28.0
800000.0,21.0
800000.0,52.0
800000.0,26.0
800000.0,30.0
800000.0,37.0
800000.0,68.0
800000.0,39.0
800000.0,22.0
800000.0,41.0
800000.0,22.0
800000.0,23.0
800000.0,26.0
800000.0,36.0
800000.0,98.0
800000.0,37.0
800000.0,29.0
800000.0,24.0
800000.0,23.0
800000.0,58.0
800000.0,32.0
800000.0,24.0
800000.0,24.0
800000.0,34.0
800000.0,35.0
800000.0,47.0
800000.0,22.0
800000.0,40.0
800000.0,21.0
800000.0,24.0
800000.0,22.0
800000.0,19.0
800000.0,25.0
800000.0,22.0
800000.0,42.0
800000.0,46.0
800000.0,26.0
800000.0,43.0
800000.0,46.0
800000.0,26.0
800000.0,22.0
800000.0,34.0
800000.0,35.0
800000.0,23.0
800000.0,22.0
800000.0,18.0
800000.0,24.0
800000.0,39.0
800000.0,24.0
800000.0,23.0
800000.0,14.0
800000.0,22.0
800000.0,61.0
800000.0,37.0
800000.0,22.0
800000.0,27.0
800000.0,29.0
800000.0,33.0
800000.0,19.0
800000.0,20.0
800000.0,24.0
800000.0,28.0
800000.0,23.0
800000.0,50.0
800000.0,12.0
800000.0,25.0
800000.0,22.0
800000.0,15.0
800000.0,25.0
800000.0,17.0
800000.0,23.0
800000.0,23.0
800000.0,52.0
800000.0,32.0
800000.0,23.0
800000.0,23.0
800000.0,21.0
800000.0,5.0
800000.0,24.0
800000.0,20.0
800000.0,99.0
800000.0,24.0
800000.0,22.0
800000.0,27.0
800000.0,38.0
800000.0,24.0
800000.0,52.0
